"Year","Month","DeathRate","ZipCode"
2021,8,3.8,"Citywide"
2021,8,NA,"10001"
2021,8,NA,"10002"
2021,8,NA,"10003"
2021,8,NA,"10006"
2021,8,NA,"10007"
2021,8,NA,"10009"
2021,8,NA,"10010"
2021,8,NA,"10011"
2021,8,NA,"10012"
2021,8,NA,"10013"
2021,8,NA,"10014"
2021,8,NA,"10016"
2021,8,NA,"10017"
2021,8,NA,"10018"
2021,8,NA,"10019"
2021,8,NA,"10021"
2021,8,NA,"10022"
2021,8,NA,"10023"
2021,8,NA,"10024"
2021,8,NA,"10025"
2021,8,NA,"10026"
2021,8,NA,"10027"
2021,8,NA,"10028"
2021,8,NA,"10029"
2021,8,NA,"10030"
2021,8,NA,"10031"
2021,8,NA,"10032"
2021,8,NA,"10033"
2021,8,NA,"10034"
2021,8,NA,"10035"
2021,8,NA,"10036"
2021,8,NA,"10037"
2021,8,NA,"10038"
2021,8,NA,"10039"
2021,8,NA,"10040"
2021,8,NA,"10044"
2021,8,NA,"10065"
2021,8,NA,"10069"
2021,8,NA,"10075"
2021,8,NA,"10128"
2021,8,NA,"10301"
2021,8,NA,"10302"
2021,8,NA,"10303"
2021,8,NA,"10304"
2021,8,11.7,"10305"
2021,8,22.7,"10306"
2021,8,NA,"10307"
2021,8,NA,"10308"
2021,8,NA,"10309"
2021,8,NA,"10310"
2021,8,NA,"10312"
2021,8,NA,"10314"
2021,8,NA,"10451"
2021,8,NA,"10452"
2021,8,NA,"10453"
2021,8,NA,"10454"
2021,8,NA,"10455"
2021,8,5.4,"10456"
2021,8,NA,"10457"
2021,8,NA,"10458"
2021,8,NA,"10459"
2021,8,NA,"10460"
2021,8,NA,"10461"
2021,8,NA,"10462"
2021,8,7.1,"10463"
2021,8,NA,"10464"
2021,8,NA,"10465"
2021,8,NA,"10466"
2021,8,4.9,"10467"
2021,8,NA,"10468"
2021,8,NA,"10469"
2021,8,NA,"10470"
2021,8,NA,"10471"
2021,8,NA,"10472"
2021,8,NA,"10473"
2021,8,NA,"10474"
2021,8,NA,"10475"
2021,8,NA,"11004"
2021,8,NA,"11101"
2021,8,NA,"11102"
2021,8,NA,"11103"
2021,8,NA,"11104"
2021,8,NA,"11105"
2021,8,NA,"11106"
2021,8,NA,"11201"
2021,8,6.8,"11203"
2021,8,NA,"11204"
2021,8,NA,"11205"
2021,8,NA,"11206"
2021,8,7.9,"11207"
2021,8,NA,"11208"
2021,8,NA,"11209"
2021,8,NA,"11210"
2021,8,5.9,"11211"
2021,8,NA,"11212"
2021,8,NA,"11213"
2021,8,NA,"11214"
2021,8,NA,"11215"
2021,8,NA,"11216"
2021,8,NA,"11217"
2021,8,NA,"11218"
2021,8,NA,"11219"
2021,8,5.3,"11220"
2021,8,6.1,"11221"
2021,8,NA,"11222"
2021,8,NA,"11223"
2021,8,21.6,"11224"
2021,8,NA,"11225"
2021,8,NA,"11226"
2021,8,NA,"11228"
2021,8,NA,"11229"
2021,8,NA,"11230"
2021,8,NA,"11231"
2021,8,NA,"11232"
2021,8,6.7,"11233"
2021,8,NA,"11234"
2021,8,12.8,"11235"
2021,8,5.1,"11236"
2021,8,NA,"11237"
2021,8,NA,"11238"
2021,8,NA,"11239"
2021,8,NA,"11354"
2021,8,NA,"11355"
2021,8,NA,"11356"
2021,8,NA,"11357"
2021,8,NA,"11358"
2021,8,NA,"11360"
2021,8,NA,"11361"
2021,8,NA,"11362"
2021,8,NA,"11364"
2021,8,NA,"11365"
2021,8,NA,"11366"
2021,8,NA,"11367"
2021,8,NA,"11368"
2021,8,14.9,"11369"
2021,8,NA,"11370"
2021,8,NA,"11372"
2021,8,NA,"11373"
2021,8,NA,"11374"
2021,8,NA,"11375"
2021,8,NA,"11377"
2021,8,NA,"11378"
2021,8,NA,"11379"
2021,8,NA,"11385"
2021,8,NA,"11411"
2021,8,NA,"11412"
2021,8,13.9,"11413"
2021,8,NA,"11414"
2021,8,NA,"11415"
2021,8,NA,"11416"
2021,8,NA,"11417"
2021,8,NA,"11418"
2021,8,NA,"11419"
2021,8,NA,"11420"
2021,8,NA,"11421"
2021,8,NA,"11422"
2021,8,NA,"11423"
2021,8,NA,"11426"
2021,8,NA,"11427"
2021,8,NA,"11428"
2021,8,NA,"11429"
2021,8,9.9,"11432"
2021,8,NA,"11433"
2021,8,10.5,"11434"
2021,8,NA,"11435"
2021,8,NA,"11436"
2021,8,NA,"11691"
2021,8,NA,"11692"
2021,8,NA,"11693"
2021,8,NA,"11694"
2021,8,NA,"11697"
2021,8,NA,"10004"
2021,8,NA,"10005"
2021,8,NA,"10280"
2021,8,NA,"10282"
2021,8,NA,"11109"
2021,8,NA,"11363"
2021,9,5.1,"Bronx"
2021,9,5.4,"Brooklyn"
2021,9,2.4,"Manhattan"
2021,9,5.5,"Queens"
2021,9,5.7,"Staten_Island"
2021,9,4.8,"Citywide"
2021,9,NA,"10001"
2021,9,NA,"10002"
2021,9,NA,"10003"
2021,9,NA,"10006"
2021,9,NA,"10007"
2021,9,NA,"10009"
2021,9,NA,"10010"
2021,9,NA,"10011"
2021,9,NA,"10012"
2021,9,NA,"10013"
2021,9,NA,"10014"
2021,9,NA,"10016"
2021,9,NA,"10017"
2021,9,NA,"10018"
2021,9,NA,"10019"
2021,9,NA,"10021"
2021,9,NA,"10022"
2021,9,NA,"10023"
2021,9,NA,"10024"
2021,9,NA,"10025"
2021,9,NA,"10026"
2021,9,9.5,"10027"
2021,9,NA,"10028"
2021,9,NA,"10029"
2021,9,NA,"10030"
2021,9,NA,"10031"
2021,9,7.9,"10032"
2021,9,NA,"10033"
2021,9,NA,"10034"
2021,9,NA,"10035"
2021,9,NA,"10036"
2021,9,NA,"10037"
2021,9,NA,"10038"
2021,9,NA,"10039"
2021,9,NA,"10040"
2021,9,NA,"10044"
2021,9,NA,"10065"
2021,9,NA,"10069"
2021,9,NA,"10075"
2021,9,NA,"10128"
2021,9,20.6,"10301"
2021,9,NA,"10302"
2021,9,NA,"10303"
2021,9,NA,"10304"
2021,9,NA,"10305"
2021,9,NA,"10306"
2021,9,NA,"10307"
2021,9,NA,"10308"
2021,9,18.2,"10309"
2021,9,NA,"10310"
2021,9,8.2,"10312"
2021,9,NA,"10314"
2021,9,NA,"10451"
2021,9,NA,"10452"
2021,9,NA,"10453"
2021,9,NA,"10454"
2021,9,NA,"10455"
2021,9,NA,"10456"
2021,9,NA,"10457"
2021,9,NA,"10458"
2021,9,NA,"10459"
2021,9,NA,"10460"
2021,9,NA,"10461"
2021,9,NA,"10462"
2021,9,NA,"10463"
2021,9,NA,"10464"
2021,9,NA,"10465"
2021,9,NA,"10466"
2021,9,4.9,"10467"
2021,9,7.7,"10468"
2021,9,9.6,"10469"
2021,9,NA,"10470"
2021,9,NA,"10471"
2021,9,NA,"10472"
2021,9,11.8,"10473"
2021,9,NA,"10474"
2021,9,NA,"10475"
2021,9,NA,"11004"
2021,9,NA,"11101"
2021,9,NA,"11102"
2021,9,NA,"11103"
2021,9,NA,"11104"
2021,9,NA,"11105"
2021,9,NA,"11106"
2021,9,NA,"11201"
2021,9,10.9,"11203"
2021,9,7.8,"11204"
2021,9,NA,"11205"
2021,9,NA,"11206"
2021,9,6.7,"11207"
2021,9,7.3,"11208"
2021,9,NA,"11209"
2021,9,NA,"11210"
2021,9,NA,"11211"
2021,9,16.2,"11212"
2021,9,NA,"11213"
2021,9,NA,"11214"
2021,9,NA,"11215"
2021,9,NA,"11216"
2021,9,NA,"11217"
2021,9,10.8,"11218"
2021,9,NA,"11219"
2021,9,NA,"11220"
2021,9,NA,"11221"
2021,9,NA,"11222"
2021,9,NA,"11223"
2021,9,10.8,"11224"
2021,9,NA,"11225"
2021,9,7.2,"11226"
2021,9,NA,"11228"
2021,9,NA,"11229"
2021,9,5.6,"11230"
2021,9,NA,"11231"
2021,9,NA,"11232"
2021,9,6.7,"11233"
2021,9,8.5,"11234"
2021,9,6.4,"11235"
2021,9,NA,"11236"
2021,9,NA,"11237"
2021,9,11.2,"11238"
2021,9,NA,"11239"
2021,9,NA,"11354"
2021,9,10.1,"11355"
2021,9,NA,"11356"
2021,9,NA,"11357"
2021,9,NA,"11358"
2021,9,NA,"11360"
2021,9,NA,"11361"
2021,9,27.6,"11362"
2021,9,NA,"11364"
2021,9,NA,"11365"
2021,9,NA,"11366"
2021,9,NA,"11367"
2021,9,4.5,"11368"
2021,9,NA,"11369"
2021,9,NA,"11370"
2021,9,NA,"11372"
2021,9,5.5,"11373"
2021,9,NA,"11374"
2021,9,8.4,"11375"
2021,9,NA,"11377"
2021,9,NA,"11378"
2021,9,NA,"11379"
2021,9,NA,"11385"
2021,9,NA,"11411"
2021,9,NA,"11412"
2021,9,13.9,"11413"
2021,9,NA,"11414"
2021,9,NA,"11415"
2021,9,NA,"11416"
2021,9,NA,"11417"
2021,9,NA,"11418"
2021,9,NA,"11419"
2021,9,NA,"11420"
2021,9,NA,"11421"
2021,9,NA,"11422"
2021,9,NA,"11423"
2021,9,NA,"11426"
2021,9,NA,"11427"
2021,9,NA,"11428"
2021,9,NA,"11429"
2021,9,NA,"11432"
2021,9,NA,"11433"
2021,9,NA,"11434"
2021,9,NA,"11435"
2021,9,NA,"11436"
2021,9,NA,"11691"
2021,9,NA,"11692"
2021,9,NA,"11693"
2021,9,NA,"11694"
2021,9,NA,"11697"
2021,9,NA,"10004"
2021,9,NA,"10005"
2021,9,NA,"10280"
2021,9,NA,"10282"
2021,9,NA,"11109"
2021,9,NA,"11363"
2021,10,3.2,"Bronx"
2021,10,3.9,"Brooklyn"
2021,10,2.1,"Manhattan"
2021,10,4.8,"Queens"
2021,10,5.5,"Staten_Island"
2021,10,3.7,"Citywide"
2021,10,NA,"10001"
2021,10,8,"10002"
2021,10,NA,"10003"
2021,10,NA,"10006"
2021,10,NA,"10007"
2021,10,NA,"10009"
2021,10,NA,"10010"
2021,10,NA,"10011"
2021,10,NA,"10012"
2021,10,NA,"10013"
2021,10,NA,"10014"
2021,10,NA,"10016"
2021,10,NA,"10017"
2021,10,NA,"10018"
2021,10,NA,"10019"
2021,10,NA,"10021"
2021,10,NA,"10022"
2021,10,NA,"10023"
2021,10,NA,"10024"
2021,10,NA,"10025"
2021,10,NA,"10026"
2021,10,NA,"10027"
2021,10,NA,"10028"
2021,10,NA,"10029"
2021,10,NA,"10030"
2021,10,NA,"10031"
2021,10,NA,"10032"
2021,10,NA,"10033"
2021,10,NA,"10034"
2021,10,NA,"10035"
2021,10,NA,"10036"
2021,10,NA,"10037"
2021,10,NA,"10038"
2021,10,NA,"10039"
2021,10,NA,"10040"
2021,10,NA,"10044"
2021,10,NA,"10065"
2021,10,NA,"10069"
2021,10,NA,"10075"
2021,10,NA,"10128"
2021,10,NA,"10301"
2021,10,NA,"10302"
2021,10,NA,"10303"
2021,10,NA,"10304"
2021,10,NA,"10305"
2021,10,NA,"10306"
2021,10,NA,"10307"
2021,10,NA,"10308"
2021,10,NA,"10309"
2021,10,NA,"10310"
2021,10,NA,"10312"
2021,10,10.8,"10314"
2021,10,NA,"10451"
2021,10,NA,"10452"
2021,10,NA,"10453"
2021,10,NA,"10454"
2021,10,NA,"10455"
2021,10,5.4,"10456"
2021,10,NA,"10457"
2021,10,NA,"10458"
2021,10,NA,"10459"
2021,10,NA,"10460"
2021,10,NA,"10461"
2021,10,NA,"10462"
2021,10,NA,"10463"
2021,10,NA,"10464"
2021,10,NA,"10465"
2021,10,NA,"10466"
2021,10,NA,"10467"
2021,10,NA,"10468"
2021,10,NA,"10469"
2021,10,NA,"10470"
2021,10,NA,"10471"
2021,10,NA,"10472"
2021,10,NA,"10473"
2021,10,NA,"10474"
2021,10,NA,"10475"
2021,10,NA,"11004"
2021,10,NA,"11101"
2021,10,NA,"11102"
2021,10,NA,"11103"
2021,10,NA,"11104"
2021,10,NA,"11105"
2021,10,NA,"11106"
2021,10,NA,"11201"
2021,10,9.5,"11203"
2021,10,NA,"11204"
2021,10,NA,"11205"
2021,10,NA,"11206"
2021,10,5.6,"11207"
2021,10,NA,"11208"
2021,10,NA,"11209"
2021,10,NA,"11210"
2021,10,NA,"11211"
2021,10,8.1,"11212"
2021,10,NA,"11213"
2021,10,NA,"11214"
2021,10,NA,"11215"
2021,10,NA,"11216"
2021,10,NA,"11217"
2021,10,NA,"11218"
2021,10,NA,"11219"
2021,10,NA,"11220"
2021,10,NA,"11221"
2021,10,NA,"11222"
2021,10,NA,"11223"
2021,10,13,"11224"
2021,10,NA,"11225"
2021,10,6.2,"11226"
2021,10,NA,"11228"
2021,10,NA,"11229"
2021,10,NA,"11230"
2021,10,NA,"11231"
2021,10,NA,"11232"
2021,10,NA,"11233"
2021,10,NA,"11234"
2021,10,7.7,"11235"
2021,10,6.2,"11236"
2021,10,NA,"11237"
2021,10,NA,"11238"
2021,10,NA,"11239"
2021,10,NA,"11354"
2021,10,8.9,"11355"
2021,10,NA,"11356"
2021,10,12.9,"11357"
2021,10,NA,"11358"
2021,10,NA,"11360"
2021,10,NA,"11361"
2021,10,NA,"11362"
2021,10,NA,"11364"
2021,10,NA,"11365"
2021,10,NA,"11366"
2021,10,NA,"11367"
2021,10,NA,"11368"
2021,10,NA,"11369"
2021,10,NA,"11370"
2021,10,NA,"11372"
2021,10,NA,"11373"
2021,10,12.1,"11374"
2021,10,8.4,"11375"
2021,10,NA,"11377"
2021,10,NA,"11378"
2021,10,NA,"11379"
2021,10,4.8,"11385"
2021,10,NA,"11411"
2021,10,NA,"11412"
2021,10,NA,"11413"
2021,10,NA,"11414"
2021,10,NA,"11415"
2021,10,NA,"11416"
2021,10,NA,"11417"
2021,10,NA,"11418"
2021,10,NA,"11419"
2021,10,NA,"11420"
2021,10,NA,"11421"
2021,10,NA,"11422"
2021,10,NA,"11423"
2021,10,NA,"11426"
2021,10,NA,"11427"
2021,10,NA,"11428"
2021,10,NA,"11429"
2021,10,NA,"11432"
2021,10,NA,"11433"
2021,10,NA,"11434"
2021,10,NA,"11435"
2021,10,NA,"11436"
2021,10,10.5,"11691"
2021,10,NA,"11692"
2021,10,NA,"11693"
2021,10,NA,"11694"
2021,10,NA,"11697"
2021,10,NA,"10004"
2021,10,NA,"10005"
2021,10,NA,"10280"
2021,10,NA,"10282"
2021,10,NA,"11109"
2021,10,NA,"11363"
2021,11,2.5,"Bronx"
2021,11,3.6,"Brooklyn"
2021,11,1,"Manhattan"
2021,11,3.3,"Queens"
2021,11,6.7,"Staten_Island"
2021,11,3,"Citywide"
2021,11,NA,"10001"
2021,11,NA,"10002"
2021,11,NA,"10003"
2021,11,NA,"10006"
2021,11,NA,"10007"
2021,11,NA,"10009"
2021,11,NA,"10010"
2021,11,NA,"10011"
2021,11,NA,"10012"
2021,11,NA,"10013"
2021,11,NA,"10014"
2021,11,NA,"10016"
2021,11,NA,"10017"
2021,11,NA,"10018"
2021,11,NA,"10019"
2021,11,NA,"10021"
2021,11,NA,"10022"
2021,11,NA,"10023"
2021,11,NA,"10024"
2021,11,NA,"10025"
2021,11,NA,"10026"
2021,11,NA,"10027"
2021,11,NA,"10028"
2021,11,NA,"10029"
2021,11,NA,"10030"
2021,11,NA,"10031"
2021,11,NA,"10032"
2021,11,NA,"10033"
2021,11,NA,"10034"
2021,11,NA,"10035"
2021,11,NA,"10036"
2021,11,NA,"10037"
2021,11,NA,"10038"
2021,11,NA,"10039"
2021,11,NA,"10040"
2021,11,NA,"10044"
2021,11,NA,"10065"
2021,11,NA,"10069"
2021,11,NA,"10075"
2021,11,NA,"10128"
2021,11,NA,"10301"
2021,11,NA,"10302"
2021,11,NA,"10303"
2021,11,NA,"10304"
2021,11,NA,"10305"
2021,11,NA,"10306"
2021,11,NA,"10307"
2021,11,NA,"10308"
2021,11,NA,"10309"
2021,11,NA,"10310"
2021,11,11.5,"10312"
2021,11,7.6,"10314"
2021,11,NA,"10451"
2021,11,NA,"10452"
2021,11,NA,"10453"
2021,11,NA,"10454"
2021,11,NA,"10455"
2021,11,NA,"10456"
2021,11,NA,"10457"
2021,11,NA,"10458"
2021,11,NA,"10459"
2021,11,NA,"10460"
2021,11,NA,"10461"
2021,11,NA,"10462"
2021,11,NA,"10463"
2021,11,NA,"10464"
2021,11,NA,"10465"
2021,11,NA,"10466"
2021,11,NA,"10467"
2021,11,NA,"10468"
2021,11,NA,"10469"
2021,11,NA,"10470"
2021,11,NA,"10471"
2021,11,NA,"10472"
2021,11,NA,"10473"
2021,11,NA,"10474"
2021,11,NA,"10475"
2021,11,NA,"11004"
2021,11,NA,"11101"
2021,11,NA,"11102"
2021,11,NA,"11103"
2021,11,NA,"11104"
2021,11,NA,"11105"
2021,11,NA,"11106"
2021,11,NA,"11201"
2021,11,NA,"11203"
2021,11,NA,"11204"
2021,11,NA,"11205"
2021,11,NA,"11206"
2021,11,NA,"11207"
2021,11,NA,"11208"
2021,11,NA,"11209"
2021,11,NA,"11210"
2021,11,NA,"11211"
2021,11,NA,"11212"
2021,11,NA,"11213"
2021,11,NA,"11214"
2021,11,NA,"11215"
2021,11,NA,"11216"
2021,11,NA,"11217"
2021,11,6.8,"11218"
2021,11,NA,"11219"
2021,11,NA,"11220"
2021,11,NA,"11221"
2021,11,NA,"11222"
2021,11,NA,"11223"
2021,11,17.3,"11224"
2021,11,NA,"11225"
2021,11,NA,"11226"
2021,11,NA,"11228"
2021,11,7.2,"11229"
2021,11,NA,"11230"
2021,11,NA,"11231"
2021,11,NA,"11232"
2021,11,NA,"11233"
2021,11,NA,"11234"
2021,11,12.8,"11235"
2021,11,5.1,"11236"
2021,11,NA,"11237"
2021,11,NA,"11238"
2021,11,NA,"11239"
2021,11,NA,"11354"
2021,11,NA,"11355"
2021,11,NA,"11356"
2021,11,NA,"11357"
2021,11,NA,"11358"
2021,11,NA,"11360"
2021,11,NA,"11361"
2021,11,NA,"11362"
2021,11,NA,"11364"
2021,11,NA,"11365"
2021,11,NA,"11366"
2021,11,NA,"11367"
2021,11,NA,"11368"
2021,11,NA,"11369"
2021,11,NA,"11370"
2021,11,NA,"11372"
2021,11,NA,"11373"
2021,11,NA,"11374"
2021,11,NA,"11375"
2021,11,NA,"11377"
2021,11,NA,"11378"
2021,11,NA,"11379"
2021,11,4.8,"11385"
2021,11,NA,"11411"
2021,11,NA,"11412"
2021,11,11.6,"11413"
2021,11,NA,"11414"
2021,11,NA,"11415"
2021,11,NA,"11416"
2021,11,NA,"11417"
2021,11,NA,"11418"
2021,11,NA,"11419"
2021,11,NA,"11420"
2021,11,NA,"11421"
2021,11,NA,"11422"
2021,11,NA,"11423"
2021,11,NA,"11426"
2021,11,NA,"11427"
2021,11,NA,"11428"
2021,11,NA,"11429"
2021,11,NA,"11432"
2021,11,NA,"11433"
2021,11,NA,"11434"
2021,11,NA,"11435"
2021,11,NA,"11436"
2021,11,NA,"11691"
2021,11,NA,"11692"
2021,11,NA,"11693"
2021,11,NA,"11694"
2021,11,NA,"11697"
2021,11,NA,"10004"
2021,11,NA,"10005"
2021,11,NA,"10280"
2021,11,NA,"10282"
2021,11,NA,"11109"
2021,11,NA,"11363"
2021,12,8.9,"Bronx"
2021,12,10.4,"Brooklyn"
2021,12,5.3,"Manhattan"
2021,12,8.3,"Queens"
2021,12,9,"Staten_Island"
2021,12,8.5,"Citywide"
2021,12,NA,"10001"
2021,12,17.3,"10002"
2021,12,NA,"10003"
2021,12,NA,"10006"
2021,12,NA,"10007"
2021,12,NA,"10009"
2021,12,NA,"10010"
2021,12,NA,"10011"
2021,12,NA,"10012"
2021,12,NA,"10013"
2021,12,NA,"10014"
2021,12,NA,"10016"
2021,12,NA,"10017"
2021,12,NA,"10018"
2021,12,NA,"10019"
2021,12,NA,"10021"
2021,12,NA,"10022"
2021,12,NA,"10023"
2021,12,NA,"10024"
2021,12,NA,"10025"
2021,12,NA,"10026"
2021,12,NA,"10027"
2021,12,NA,"10028"
2021,12,6.4,"10029"
2021,12,NA,"10030"
2021,12,NA,"10031"
2021,12,NA,"10032"
2021,12,NA,"10033"
2021,12,NA,"10034"
2021,12,17,"10035"
2021,12,NA,"10036"
2021,12,NA,"10037"
2021,12,NA,"10038"
2021,12,NA,"10039"
2021,12,NA,"10040"
2021,12,NA,"10044"
2021,12,NA,"10065"
2021,12,NA,"10069"
2021,12,NA,"10075"
2021,12,NA,"10128"
2021,12,NA,"10301"
2021,12,NA,"10302"
2021,12,NA,"10303"
2021,12,14.3,"10304"
2021,12,NA,"10305"
2021,12,NA,"10306"
2021,12,33.5,"10307"
2021,12,NA,"10308"
2021,12,NA,"10309"
2021,12,NA,"10310"
2021,12,13.1,"10312"
2021,12,8.6,"10314"
2021,12,14.8,"10451"
2021,12,NA,"10452"
2021,12,8.9,"10453"
2021,12,18.5,"10454"
2021,12,NA,"10455"
2021,12,7.5,"10456"
2021,12,8.1,"10457"
2021,12,7.3,"10458"
2021,12,12.5,"10459"
2021,12,10.2,"10460"
2021,12,NA,"10461"
2021,12,11.9,"10462"
2021,12,7.1,"10463"
2021,12,NA,"10464"
2021,12,NA,"10465"
2021,12,7,"10466"
2021,12,5.9,"10467"
2021,12,6.4,"10468"
2021,12,9.6,"10469"
2021,12,NA,"10470"
2021,12,NA,"10471"
2021,12,8.8,"10472"
2021,12,15.2,"10473"
2021,12,NA,"10474"
2021,12,11.7,"10475"
2021,12,NA,"11004"
2021,12,NA,"11101"
2021,12,NA,"11102"
2021,12,NA,"11103"
2021,12,NA,"11104"
2021,12,16.6,"11105"
2021,12,NA,"11106"
2021,12,9.6,"11201"
2021,12,6.8,"11203"
2021,12,10.4,"11204"
2021,12,NA,"11205"
2021,12,6.9,"11206"
2021,12,12.4,"11207"
2021,12,NA,"11208"
2021,12,10.4,"11209"
2021,12,15.2,"11210"
2021,12,6.9,"11211"
2021,12,21.6,"11212"
2021,12,17,"11213"
2021,12,16.2,"11214"
2021,12,NA,"11215"
2021,12,NA,"11216"
2021,12,NA,"11217"
2021,12,NA,"11218"
2021,12,6.7,"11219"
2021,12,NA,"11220"
2021,12,11.1,"11221"
2021,12,NA,"11222"
2021,12,13.5,"11223"
2021,12,28.1,"11224"
2021,12,13.9,"11225"
2021,12,8.2,"11226"
2021,12,NA,"11228"
2021,12,7.2,"11229"
2021,12,6.7,"11230"
2021,12,NA,"11231"
2021,12,NA,"11232"
2021,12,8.1,"11233"
2021,12,NA,"11234"
2021,12,20.5,"11235"
2021,12,16.5,"11236"
2021,12,NA,"11237"
2021,12,13.1,"11238"
2021,12,38.4,"11239"
2021,12,NA,"11354"
2021,12,7.6,"11355"
2021,12,NA,"11356"
2021,12,NA,"11357"
2021,12,NA,"11358"
2021,12,NA,"11360"
2021,12,19,"11361"
2021,12,NA,"11362"
2021,12,NA,"11364"
2021,12,11.4,"11365"
2021,12,NA,"11366"
2021,12,NA,"11367"
2021,12,NA,"11368"
2021,12,NA,"11369"
2021,12,NA,"11370"
2021,12,13.2,"11372"
2021,12,6.5,"11373"
2021,12,NA,"11374"
2021,12,11.2,"11375"
2021,12,NA,"11377"
2021,12,NA,"11378"
2021,12,NA,"11379"
2021,12,9.7,"11385"
2021,12,NA,"11411"
2021,12,NA,"11412"
2021,12,NA,"11413"
2021,12,28.2,"11414"
2021,12,26.5,"11415"
2021,12,NA,"11416"
2021,12,16.1,"11417"
2021,12,NA,"11418"
2021,12,10.3,"11419"
2021,12,NA,"11420"
2021,12,NA,"11421"
2021,12,NA,"11422"
2021,12,NA,"11423"
2021,12,NA,"11426"
2021,12,NA,"11427"
2021,12,NA,"11428"
2021,12,NA,"11429"
2021,12,14.8,"11432"
2021,12,NA,"11433"
2021,12,NA,"11434"
2021,12,NA,"11435"
2021,12,NA,"11436"
2021,12,12,"11691"
2021,12,NA,"11692"
2021,12,NA,"11693"
2021,12,NA,"11694"
2021,12,NA,"11697"
2021,12,NA,"10004"
2021,12,NA,"10005"
2021,12,NA,"10280"
2021,12,NA,"10282"
2021,12,NA,"11109"
2021,12,NA,"11363"
2022,1,41.2,"Bronx"
2022,1,44.4,"Brooklyn"
2022,1,30.3,"Manhattan"
2022,1,39.6,"Queens"
2022,1,38.4,"Staten_Island"
2022,1,39.5,"Citywide"
2022,1,36.2,"10001"
2022,1,41.2,"10002"
2022,1,22.2,"10003"
2022,1,NA,"10006"
2022,1,NA,"10007"
2022,1,40.2,"10009"
2022,1,24,"10010"
2022,1,28.1,"10011"
2022,1,NA,"10012"
2022,1,27.8,"10013"
2022,1,NA,"10014"
2022,1,15.7,"10016"
2022,1,44.8,"10017"
2022,1,NA,"10018"
2022,1,27.6,"10019"
2022,1,19.6,"10021"
2022,1,29.1,"10022"
2022,1,27.5,"10023"
2022,1,18.8,"10024"
2022,1,40.4,"10025"
2022,1,31,"10026"
2022,1,30,"10027"
2022,1,27.4,"10028"
2022,1,40.9,"10029"
2022,1,51.2,"10030"
2022,1,28.8,"10031"
2022,1,31.7,"10032"
2022,1,18.8,"10033"
2022,1,28.4,"10034"
2022,1,62.4,"10035"
2022,1,40.4,"10036"
2022,1,52.9,"10037"
2022,1,21.9,"10038"
2022,1,29.4,"10039"
2022,1,50,"10040"
2022,1,NA,"10044"
2022,1,17.9,"10065"
2022,1,NA,"10069"
2022,1,21.7,"10075"
2022,1,22.2,"10128"
2022,1,54,"10301"
2022,1,27,"10302"
2022,1,33.9,"10303"
2022,1,50.1,"10304"
2022,1,28,"10305"
2022,1,41.7,"10306"
2022,1,NA,"10307"
2022,1,36.9,"10308"
2022,1,36.4,"10309"
2022,1,NA,"10310"
2022,1,31.1,"10312"
2022,1,42.2,"10314"
2022,1,31.7,"10451"
2022,1,34.6,"10452"
2022,1,36.9,"10453"
2022,1,39.7,"10454"
2022,1,31,"10455"
2022,1,42.9,"10456"
2022,1,32.6,"10457"
2022,1,21.8,"10458"
2022,1,41.8,"10459"
2022,1,40.8,"10460"
2022,1,38.7,"10461"
2022,1,34.5,"10462"
2022,1,47.2,"10463"
2022,1,NA,"10464"
2022,1,67.3,"10465"
2022,1,37.9,"10466"
2022,1,41.2,"10467"
2022,1,39.8,"10468"
2022,1,57.8,"10469"
2022,1,33.4,"10470"
2022,1,51.8,"10471"
2022,1,23.5,"10472"
2022,1,33.8,"10473"
2022,1,NA,"10474"
2022,1,72.5,"10475"
2022,1,73.9,"11004"
2022,1,38,"11101"
2022,1,43.3,"11102"
2022,1,45.8,"11103"
2022,1,27.5,"11104"
2022,1,60.8,"11105"
2022,1,18.7,"11106"
2022,1,27.3,"11201"
2022,1,49.1,"11203"
2022,1,45.4,"11204"
2022,1,22.1,"11205"
2022,1,40.4,"11206"
2022,1,51.7,"11207"
2022,1,40.8,"11208"
2022,1,40,"11209"
2022,1,25.9,"11210"
2022,1,27.5,"11211"
2022,1,51.4,"11212"
2022,1,60.4,"11213"
2022,1,64.6,"11214"
2022,1,20.1,"11215"
2022,1,29.2,"11216"
2022,1,36.7,"11217"
2022,1,39.2,"11218"
2022,1,42.2,"11219"
2022,1,32.8,"11220"
2022,1,45.4,"11221"
2022,1,NA,"11222"
2022,1,51.5,"11223"
2022,1,110.2,"11224"
2022,1,33,"11225"
2022,1,52.4,"11226"
2022,1,48.9,"11228"
2022,1,33.5,"11229"
2022,1,37.1,"11230"
2022,1,24.1,"11231"
2022,1,36.9,"11232"
2022,1,45.7,"11233"
2022,1,33,"11234"
2022,1,112.5,"11235"
2022,1,42.2,"11236"
2022,1,16.7,"11237"
2022,1,41.1,"11238"
2022,1,76.8,"11239"
2022,1,70.5,"11354"
2022,1,43.1,"11355"
2022,1,26.3,"11356"
2022,1,36.2,"11357"
2022,1,47.2,"11358"
2022,1,31.5,"11360"
2022,1,56.9,"11361"
2022,1,55.2,"11362"
2022,1,19.6,"11364"
2022,1,25.1,"11365"
2022,1,49.3,"11366"
2022,1,29.5,"11367"
2022,1,17.2,"11368"
